Date,Rate,High (est),Low (est)
2005-09-14,1.22775,1.2431,1.2126
2005-09-13,1.22759,1.2411,1.2142
2005-09-12,1.23329,1.2471,1.2197
2005-09-09,1.2409,0.0,0.0
2005-09-08,1.24088,1.2549,1.227
2005-09-07,1.24426,0.0,0.0
2005-09-06,1.24978,0.0,0.0
2005-09-05,1.25379,0.0,0.0
2005-09-02,1.25231,0.0,0.0
2005-09-01,1.24364,1.259,1.2284
2005-08-31,1.22948,1.2431,1.216
2005-08-30,1.22258,1.2374,1.2079
2005-08-29,1.22492,1.2388,1.2112
2005-08-26,1.22898,0.0,0.0
2005-08-25,1.22901,1.2433,1.2148
2005-08-24,1.22582,1.2393,1.2125
2005-08-23,1.22329,1.2383,1.2085
2005-08-22,1.22053,0.0,0.0
2005-08-19,1.21704,1.2318,1.2024
2005-08-18,1.22136,1.2356,1.2073
2005-08-17,1.23005,1.245,1.2153
2005-08-16,1.23621,0.0,0.0
2005-08-15,1.23951,0.0,0.0
2005-08-12,1.24484,1.2596,1.2302
2005-08-11,1.24276,0.0,0.0
2005-08-10,1.23703,1.2513,1.2229
2005-08-09,1.23625,0.0,0.0
2005-08-08,1.23516,1.2503,1.2202
2005-08-05,1.23617,1.2505,1.222
2005-08-04,1.23626,0.0,0.0
2005-08-03,1.22862,1.2436,1.2138
2005-08-02,1.21927,1.2337,1.2051
2005-08-01,1.21626,0.0,0.0
2005-07-29,1.213,0.0,0.0
2005-07-28,1.21158,1.2266,1.1967
2005-07-27,1.20524,0.0,0.0
2005-07-26,1.2036,1.2174,1.1899
2005-07-25,1.20672,1.2217,1.1919
2005-07-22,1.21029,1.2251,1.1957
2005-07-21,1.21678,1.2317,1.202
2005-07-20,1.21112,1.2256,1.1969
2005-07-19,1.20453,0.0,0.0
2005-07-18,1.20485,1.2196,1.1903
2005-07-15,1.20578,1.2193,1.1924
2005-07-14,1.20858,1.2236,1.1937
2005-07-13,1.21459,1.2286,1.2007
2005-07-12,1.21803,1.2329,1.2034
2005-07-11,1.20289,1.2176,1.1884
2005-07-08,1.19536,1.2088,1.182
2005-07-07,1.19377,1.2069,1.1808
2005-07-06,1.19244,1.2056,1.1795
2005-07-05,1.19121,1.2047,1.1779
2005-07-04,1.19202,1.2063,1.1779
2005-07-01,1.20037,1.2149,1.186
2005-06-30,1.20869,0.0,0.0
2005-06-29,1.20616,0.0,0.0
2005-06-28,1.20959,1.2234,1.1959
2005-06-27,1.21389,1.2274,1.2005
2005-06-24,1.20802,0.0,0.0
2005-06-23,1.20736,1.2209,1.194
2005-06-22,1.21451,1.2282,1.201
2005-06-21,1.21646,1.2314,1.2017
2005-06-20,1.21938,1.2329,1.206
2005-06-17,1.2213,1.2354,1.2073
2005-06-16,1.21047,0.0,0.0
2005-06-15,1.20814,0.0,0.0
2005-06-14,1.20619,1.2196,1.193
2005-06-13,1.21148,0.0,0.0
2005-06-10,1.21548,1.2303,1.2008
2005-06-09,1.2219,1.2355,1.2084
2005-06-08,1.22458,1.2394,1.2099
2005-06-07,1.22776,0.0,0.0
2005-06-06,1.2251,1.2399,1.2104
2005-06-03,1.2243,1.2391,1.2096
2005-06-02,1.22476,0.0,0.0
2005-06-01,1.22434,0.0,0.0
2005-05-31,1.23669,1.2511,1.2224
2005-05-30,1.25116,1.2657,1.2367
2005-05-27,1.25543,0.0,0.0
2005-05-26,1.25463,1.2695,1.2399
2005-05-25,1.25976,0.0,0.0
2005-05-24,1.25856,0.0,0.0
2005-05-23,1.25766,1.2733,1.2422
2005-05-20,1.25895,0.0,0.0
2005-05-19,1.26534,0.0,0.0
2005-05-18,1.26523,1.2808,1.2498
2005-05-17,1.26126,0.0,0.0
2005-05-16,1.26314,1.2789,1.2476
2005-05-13,1.26551,0.0,0.0
2005-05-12,1.27408,1.2899,1.2585
2005-05-11,1.28309,0.0,0.0
2005-05-10,1.28616,1.3016,1.2709
2005-05-09,1.28359,1.2981,1.2692
2005-05-06,1.28743,1.3017,1.2733
2005-05-05,1.29522,0.0,0.0
2005-05-04,1.29243,1.3073,1.2777
2005-05-03,1.28786,1.3034,1.2725
2005-05-02,1.28629,1.3016,1.2712
2005-04-29,1.28779,1.3028,1.273
2005-04-28,1.29095,1.3057,1.2764
2005-04-27,1.29507,1.3104,1.2799
2005-04-26,1.29864,1.3145,1.283
2005-04-25,1.30219,1.3177,1.2869
2005-04-22,1.30606,0.0,0.0
2005-04-21,1.30698,0.0,0.0
2005-04-20,1.30869,1.3234,1.2941
2005-04-19,1.30526,1.3205,1.2902
2005-04-18,1.29769,0.0,0.0
2005-04-15,1.28847,1.3044,1.2727
2005-04-14,1.28545,0.0,0.0
2005-04-13,1.29134,1.3056,1.2773
2005-04-12,1.29409,1.3085,1.2799
2005-04-11,1.29598,1.3117,1.2805
2005-04-08,1.29012,0.0,0.0
2005-04-07,1.28613,0.0,0.0
2005-04-06,1.28693,1.3028,1.2713
2005-04-05,1.28603,1.301,1.2712
2005-04-04,1.28699,1.3015,1.2727
2005-04-01,1.2929,1.3075,1.2785
2005-03-31,1.29464,1.3103,1.2792
2005-03-30,1.29168,1.3076,1.2759
2005-03-29,1.29081,0.0,0.0
2005-03-28,1.29138,1.3069,1.276
2005-03-25,1.29515,0.0,0.0
2005-03-24,1.29541,1.31,1.281
2005-03-23,1.30193,0.0,0.0
2005-03-22,1.31184,1.3264,1.2974
2005-03-21,1.32271,0.0,0.0
2005-03-18,1.33351,1.3496,1.3176
2005-03-17,1.33906,1.3546,1.3237
2005-03-16,1.33778,0.0,0.0
2005-03-15,1.33324,1.3494,1.3173
2005-03-14,1.34014,0.0,0.0
2005-03-11,1.34447,1.3612,1.3279
2005-03-10,1.34159,1.357,1.3264
2005-03-09,1.33716,1.3538,1.3207
2005-03-08,1.32906,0.0,0.0
2005-03-07,1.32225,1.3374,1.3073
2005-03-04,1.31954,1.3355,1.3038
2005-03-03,1.31207,1.3267,1.2976
2005-03-02,1.31531,1.3305,1.3002
2005-03-01,1.32047,1.3369,1.3042
2005-02-28,1.32292,0.0,0.0
2005-02-25,1.32292,1.3387,1.3074
2005-02-24,1.32077,0.0,0.0
2005-02-23,1.32298,0.0,0.0
2005-02-22,1.31838,0.0,0.0
2005-02-21,1.30664,1.3227,1.2907
2005-02-18,1.30725,1.3235,1.2912
2005-02-17,1.30599,1.3217,1.2905
2005-02-16,1.30238,1.3172,1.2877
2005-02-15,1.29978,1.3147,1.285
2005-02-14,1.29256,1.3069,1.2784
2005-02-11,1.28698,1.3012,1.2729
2005-02-10,1.28467,1.2996,1.2699
2005-02-09,1.27903,0.0,0.0
2005-02-08,1.27662,1.2908,1.2626
2005-02-07,1.27973,1.2952,1.2644
2005-02-04,1.29028,0.0,0.0
2005-02-03,1.29994,0.0,0.0
2005-02-02,1.30396,0.0,0.0
2005-02-01,1.30408,0.0,0.0
2005-01-31,1.30386,1.3199,1.2881
2005-01-28,1.30424,0.0,0.0
2005-01-27,1.30505,0.0,0.0
2005-01-26,1.3035,1.3179,1.2892
2005-01-25,1.30035,1.3156,1.2853
2005-01-24,1.30553,1.3213,1.2899
2005-01-21,1.30183,0.0,0.0
2005-01-20,1.29845,1.3143,1.2828
2005-01-19,1.30126,1.316,1.2867
2005-01-18,1.30389,1.319,1.289
2005-01-17,1.30816,0.0,0.0
2005-01-14,1.31458,1.3304,1.299
2005-01-13,1.32378,1.3385,1.3092
2005-01-12,1.32073,1.3354,1.3062
2005-01-11,1.31037,1.3264,1.2945
2005-01-10,1.30698,0.0,0.0
2005-01-07,1.3096,0.0,0.0
2005-01-06,1.32069,0.0,0.0
2005-01-05,1.32626,1.3421,1.3106
2005-01-04,1.33431,1.3498,1.319
2005-01-03,1.35074,0.0,0.0
2004-12-31,1.35953,1.3747,1.3445
2004-12-30,1.36269,1.3785,1.3471
2004-12-29,1.36032,1.3762,1.3446
2004-12-28,1.36099,1.3771,1.3451
2004-12-27,1.35824,0.0,0.0
2004-12-24,1.35242,1.368,1.337
2004-12-23,1.34624,0.0,0.0
2004-12-22,1.33822,0.0,0.0
2004-12-21,1.33785,1.3534,1.3225
2004-12-20,1.3349,0.0,0.0
2004-12-17,1.32722,1.3437,1.3109
2004-12-16,1.33082,0.0,0.0
2004-12-15,1.3368,1.3524,1.3213
2004-12-14,1.33056,0.0,0.0
2004-12-13,1.3278,1.343,1.3127
2004-12-10,1.32617,0.0,0.0
2004-12-09,1.33227,1.3484,1.3163
2004-12-08,1.33686,1.3516,1.3223
2004-12-07,1.34186,0.0,0.0
2004-12-06,1.34226,0.0,0.0
2004-12-03,1.33907,1.3555,1.3228
2004-12-02,1.32908,0.0,0.0
2004-12-01,1.33126,1.3464,1.3163
2004-11-30,1.32862,0.0,0.0
2004-11-29,1.32802,1.3432,1.313
2004-11-26,1.3276,0.0,0.0
2004-11-25,1.32214,1.337,1.3074
2004-11-24,1.314,1.3286,1.2996
2004-11-23,1.30664,1.3224,1.2911
2004-11-22,1.30368,0.0,0.0
2004-11-19,1.30026,1.3151,1.2856
2004-11-18,1.29912,0.0,0.0
2004-11-17,1.3007,1.3167,1.2849
2004-11-16,1.29531,0.0,0.0
2004-11-15,1.29576,1.3106,1.281
2004-11-12,1.29527,1.3112,1.2796
2004-11-11,1.29011,0.0,0.0
2004-11-10,1.28961,1.3043,1.2751
2004-11-09,1.29052,1.3062,1.2751
2004-11-08,1.29368,0.0,0.0
2004-11-05,1.29289,0.0,0.0
2004-11-04,1.2854,1.3009,1.2701
2004-11-03,1.27861,0.0,0.0
2004-11-02,1.27382,1.2894,1.2584
2004-11-01,1.27711,0.0,0.0
2004-10-29,1.27752,1.2918,1.2634
2004-10-28,1.27265,1.2881,1.2574
2004-10-27,1.27272,0.0,0.0
2004-10-26,1.27783,1.2933,1.2626
2004-10-25,1.27533,0.0,0.0
2004-10-22,1.26524,0.0,0.0
2004-10-21,1.26048,1.2752,1.2459
2004-10-20,1.25588,0.0,0.0
2004-10-19,1.2513,0.0,0.0
2004-10-18,1.24909,1.2637,1.2346
2004-10-15,1.24441,1.2588,1.2301
2004-10-14,1.2374,1.2512,1.2238
2004-10-13,1.23389,1.2478,1.2201
2004-10-12,1.23469,1.249,1.2206
2004-10-11,1.23898,1.2544,1.2237
2004-10-08,1.23644,1.2516,1.2215
2004-10-07,1.22853,1.2426,1.2146
2004-10-06,1.22937,1.2436,1.2153
2004-10-05,1.23078,1.2461,1.2157
2004-10-04,1.2328,1.2476,1.2182
2004-10-01,1.24145,1.2555,1.2276
2004-09-30,1.23962,1.2536,1.2258
2004-09-29,1.23236,0.0,0.0
2004-09-28,1.23072,0.0,0.0
2004-09-27,1.22807,1.2417,1.2146
2004-09-24,1.22664,0.0,0.0
2004-09-23,1.22673,1.2403,1.2134
2004-09-22,1.22868,1.2434,1.2141
2004-09-21,1.22739,1.241,1.214
2004-09-20,1.21662,1.2315,1.2019
2004-09-17,1.21724,1.2313,1.2034
2004-09-16,1.21779,0.0,0.0
2004-09-15,1.21922,1.2338,1.2048
2004-09-14,1.22558,1.2403,1.211
2004-09-13,1.22575,0.0,0.0
2004-09-10,1.2241,1.2389,1.2094
2004-09-09,1.2192,1.2336,1.205
2004-09-08,1.21559,1.2302,1.2011
2004-09-07,1.20898,0.0,0.0
2004-09-06,1.20652,1.2213,1.192
2004-09-03,1.20986,1.2247,1.1952
2004-09-02,1.21736,0.0,0.0
2004-09-01,1.21831,0.0,0.0
2004-08-31,1.21326,1.2281,1.1986
2004-08-30,1.20378,1.2185,1.1892
2004-08-27,1.20443,1.2192,1.1898
2004-08-26,1.20974,1.2247,1.195
2004-08-25,1.20859,1.2232,1.1942
2004-08-24,1.2103,1.2254,1.1954
2004-08-23,1.21992,1.2351,1.205
2004-08-20,1.2332,1.2482,1.2184
2004-08-19,1.23571,1.2503,1.2213
2004-08-18,1.23429,1.2479,1.2208
2004-08-17,1.23547,1.2498,1.2213
2004-08-16,1.23649,1.2515,1.2216
2004-08-13,1.23291,0.0,0.0
2004-08-12,1.22437,0.0,0.0
2004-08-11,1.22247,1.2361,1.209
2004-08-10,1.225,1.2401,1.2101
2004-08-09,1.2286,1.2432,1.2142
2004-08-06,1.22195,1.2359,1.2082
2004-08-05,1.20547,1.2205,1.1906
2004-08-04,1.20482,0.0,0.0
2004-08-03,1.20451,1.2191,1.1901
2004-08-02,1.20285,1.2174,1.1884
2004-07-30,1.20264,0.0,0.0
2004-07-29,1.20357,1.2183,1.189
2004-07-28,1.20468,0.0,0.0
2004-07-27,1.20866,1.2225,1.195
2004-07-26,1.2134,1.228,1.199
2004-07-23,1.21616,0.0,0.0
2004-07-22,1.22536,0.0,0.0
2004-07-21,1.22817,1.2431,1.2134
2004-07-20,1.23718,0.0,0.0
2004-07-19,1.24419,0.0,0.0
2004-07-16,1.24095,0.0,0.0
2004-07-15,1.2363,0.0,0.0
2004-07-14,1.23648,1.2508,1.2223
2004-07-13,1.23568,1.2499,1.2216
2004-07-12,1.24114,0.0,0.0
2004-07-09,1.24053,1.2559,1.2254
2004-07-08,1.23821,1.2522,1.2244
2004-07-07,1.23384,1.2492,1.2187
2004-07-06,1.2288,1.2429,1.2148
2004-07-05,1.22934,0.0,0.0
2004-07-02,1.22563,1.2395,1.2119
2004-07-01,1.21791,0.0,0.0
2004-06-30,1.21549,1.2298,1.2013
2004-06-29,1.21204,1.2268,1.1974
2004-06-28,1.21776,1.2324,1.2033
2004-06-25,1.21623,1.2303,1.2024
2004-06-24,1.21368,0.0,0.0
2004-06-23,1.20934,1.2233,1.1956
2004-06-22,1.21058,1.2243,1.197
2004-06-21,1.21243,0.0,0.0
2004-06-18,1.21105,1.2261,1.1962
2004-06-17,1.20375,0.0,0.0
2004-06-16,1.20686,0.0,0.0
2004-06-15,1.213,1.2281,1.1981
2004-06-14,1.20514,1.2197,1.1908
2004-06-11,1.2053,1.2201,1.1907
2004-06-10,1.20895,1.224,1.1941
2004-06-09,1.21306,0.0,0.0
2004-06-08,1.22842,1.2433,1.2137
2004-06-07,1.23065,0.0,0.0
2004-06-04,1.22647,1.2405,1.2126
2004-06-03,1.22193,0.0,0.0
2004-06-02,1.22258,0.0,0.0
2004-06-01,1.2223,1.2372,1.2076
2004-05-31,1.2198,0.0,0.0
2004-05-28,1.22355,0.0,0.0
2004-05-27,1.22102,1.2359,1.2063
2004-05-26,1.21021,0.0,0.0
2004-05-25,1.20666,1.2215,1.192
2004-05-24,1.20062,1.2139,1.1875
2004-05-21,1.19717,0.0,0.0
2004-05-20,1.19663,0.0,0.0
2004-05-19,1.19893,1.2136,1.1844
2004-05-18,1.19765,0.0,0.0
2004-05-17,1.19666,0.0,0.0
2004-05-14,1.1858,1.199,1.1727
2004-05-13,1.18522,0.0,0.0
2004-05-12,1.18871,0.0,0.0
2004-05-11,1.18619,1.1999,1.1726
2004-05-10,1.18671,1.1999,1.1736
2004-05-07,1.19578,1.2091,1.1826
2004-05-06,1.21102,0.0,0.0
2004-05-05,1.21402,1.229,1.1992
2004-05-04,1.2034,1.2168,1.1902
2004-05-03,1.19563,0.0,0.0
2004-04-30,1.19816,1.2124,1.1841
2004-04-29,1.19289,1.2074,1.1786
2004-04-28,1.1874,1.201,1.174
2004-04-27,1.1914,0.0,0.0
2004-04-26,1.18604,1.2008,1.1714
2004-04-23,1.18638,1.1996,1.1734
2004-04-22,1.18815,1.2028,1.1736
2004-04-21,1.18448,0.0,0.0
2004-04-20,1.19186,1.2064,1.1775
2004-04-19,1.20084,1.215,1.1868
2004-04-16,1.19851,1.2134,1.1838
2004-04-15,1.19725,0.0,0.0
2004-04-14,1.19589,0.0,0.0
2004-04-13,1.19919,1.2132,1.1854
2004-04-12,1.208,1.2224,1.1938
2004-04-09,1.20903,1.2239,1.1943
2004-04-08,1.21135,1.2252,1.1977
2004-04-07,1.21391,0.0,0.0
2004-04-06,1.20634,1.2198,1.1931
2004-04-05,1.20621,1.2196,1.1929
2004-04-02,1.22147,1.2359,1.2072
2004-04-01,1.23348,1.2477,1.2194
2004-03-31,1.22579,1.2411,1.2107
2004-03-30,1.21635,0.0,0.0
2004-03-29,1.21366,0.0,0.0
2004-03-26,1.213,0.0,0.0
2004-03-25,1.21352,1.2286,1.1986
2004-03-24,1.22087,0.0,0.0
2004-03-23,1.23305,1.2467,1.2196
2004-03-22,1.23123,1.2458,1.2168
2004-03-19,1.23169,1.2467,1.2168
2004-03-18,1.23329,1.247,1.2197
2004-03-17,1.22475,0.0,0.0
2004-03-16,1.22668,1.2417,1.2118
2004-03-15,1.22539,1.2399,1.211
2004-03-12,1.22666,0.0,0.0
2004-03-11,1.23057,1.2459,1.2154
2004-03-10,1.22709,0.0,0.0
2004-03-09,1.2349,1.249,1.221
2004-03-08,1.23949,0.0,0.0
2004-03-05,1.23059,1.2444,1.2169
2004-03-04,1.21942,0.0,0.0
2004-03-03,1.22059,0.0,0.0
2004-03-02,1.23062,0.0,0.0
2004-03-01,1.24639,0.0,0.0
2004-02-27,1.24737,1.2624,1.2326
2004-02-26,1.24576,0.0,0.0
2004-02-25,1.2564,1.2715,1.2415
2004-02-24,1.26344,0.0,0.0
2004-02-23,1.25427,0.0,0.0
2004-02-20,1.25923,1.2736,1.245
2004-02-19,1.26916,1.2841,1.2544
2004-02-18,1.27286,1.2871,1.2588
2004-02-17,1.28111,0.0,0.0
2004-02-16,1.27594,0.0,0.0
2004-02-13,1.2767,0.0,0.0
2004-02-12,1.28131,0.0,0.0
2004-02-11,1.27798,1.2931,1.2631
2004-02-10,1.26938,1.2838,1.2551
2004-02-09,1.2692,0.0,0.0
2004-02-06,1.26428,1.2786,1.2501
2004-02-05,1.2538,1.2686,1.2392
2004-02-04,1.25318,0.0,0.0
2004-02-03,1.24964,1.2651,1.2343
2004-02-02,1.24429,0.0,0.0
2004-01-30,1.24447,0.0,0.0
2004-01-29,1.24435,0.0,0.0
2004-01-28,1.25446,1.2694,1.2397
2004-01-27,1.25751,0.0,0.0
2004-01-26,1.25153,1.2661,1.2371
2004-01-23,1.2638,0.0,0.0
2004-01-22,1.26797,0.0,0.0
2004-01-21,1.2612,1.2757,1.2469
2004-01-20,1.24984,1.2652,1.2346
2004-01-19,1.24372,0.0,0.0
2004-01-16,1.25973,0.0,0.0
2004-01-15,1.25973,1.2753,1.2443
2004-01-14,1.26953,1.2839,1.2553
2004-01-13,1.27581,0.0,0.0
2004-01-12,1.2775,1.2932,1.262
2004-01-09,1.28056,1.2955,1.2658
2004-01-08,1.27186,1.286,1.2579
2004-01-07,1.26772,0.0,0.0
2004-01-06,1.27097,1.2864,1.2557
2004-01-05,1.2634,1.2786,1.2484
2004-01-02,1.25751,1.2722,1.243
2004-01-01,1.25575,0.0,0.0
2003-12-31,1.25695,0.0,0.0
2003-12-30,1.25277,0.0,0.0
2003-12-29,1.24646,0.0,0.0
2003-12-26,1.24386,1.2577,1.2302
2003-12-25,1.24514,1.2602,1.2303
2003-12-24,1.24289,0.0,0.0
2003-12-23,1.23961,1.2536,1.2258
2003-12-22,1.23948,1.2545,1.2247
2003-12-19,1.24017,0.0,0.0
2003-12-18,1.2423,0.0,0.0
2003-12-17,1.23743,1.2514,1.2236
2003-12-16,1.2318,0.0,0.0
2003-12-15,1.23045,1.245,1.2161
2003-12-12,1.22621,0.0,0.0
2003-12-11,1.22118,0.0,0.0
2003-12-10,1.22303,1.2367,1.2095
2003-12-09,1.2245,0.0,0.0
2003-12-08,1.22064,0.0,0.0
2003-12-05,1.21342,1.2284,1.1986
2003-12-04,1.20896,0.0,0.0
2003-12-03,1.21008,1.2238,1.1965
2003-12-02,1.2041,1.2188,1.1896
2003-12-01,1.19822,0.0,0.0
2003-11-28,1.19598,0.0,0.0
2003-11-27,1.19214,0.0,0.0
2003-11-26,1.18803,0.0,0.0
2003-11-25,1.17774,1.192,1.1636
2003-11-24,1.18235,0.0,0.0
2003-11-21,1.19155,1.205,1.1782
2003-11-20,1.19027,1.2041,1.1766
2003-11-19,1.19078,1.2053,1.1765
2003-11-18,1.18797,1.2024,1.1737
2003-11-17,1.17662,0.0,0.0
2003-11-14,1.17633,1.1894,1.1635
2003-11-13,1.16972,1.1834,1.1562
2003-11-12,1.15926,1.1735,1.1452
2003-11-11,1.15024,1.1645,1.1361
2003-11-10,1.15079,1.1641,1.1377
2003-11-07,1.14848,0.0,0.0
2003-11-06,1.14199,0.0,0.0
2003-11-05,1.14568,1.1593,1.1322
2003-11-04,1.14744,0.0,0.0
2003-11-03,1.14972,1.1637,1.1359
2003-10-31,1.16036,0.0,0.0
2003-10-30,1.16459,1.1784,1.1509
2003-10-29,1.16658,0.0,0.0
2003-10-28,1.16985,0.0,0.0
2003-10-27,1.17626,1.1908,1.1619
2003-10-24,1.1788,1.1932,1.1645
2003-10-23,1.179,1.1921,1.1661
2003-10-22,1.17508,1.1885,1.1618
2003-10-21,1.16486,1.1788,1.1511
2003-10-20,1.16514,1.1795,1.151
2003-10-17,1.16452,1.1787,1.1505
2003-10-16,1.16097,0.0,0.0
2003-10-15,1.16676,1.1806,1.153
2003-10-14,1.17171,1.1848,1.1588
2003-10-13,1.17391,1.1883,1.1597
2003-10-10,1.1777,0.0,0.0
2003-10-09,1.17684,0.0,0.0
2003-10-08,1.17994,1.1931,1.1669
2003-10-07,1.17527,1.1882,1.1624
2003-10-06,1.1662,0.0,0.0
2003-10-03,1.16174,0.0,0.0
2003-10-02,1.17044,1.1843,1.1567
2003-10-01,1.17035,1.1835,1.1573
2003-09-30,1.16391,1.1768,1.1512
2003-09-29,1.15513,1.1684,1.142
2003-09-26,1.14841,1.1613,1.1356
2003-09-25,1.14972,0.0,0.0
2003-09-24,1.14785,0.0,0.0
2003-09-23,1.14574,0.0,0.0
2003-09-22,1.14315,0.0,0.0
2003-09-19,1.1323,1.1458,1.1189
2003-09-18,1.1265,1.139,1.1141
2003-09-17,1.12448,1.1376,1.1115
2003-09-16,1.12215,0.0,0.0
2003-09-15,1.12878,0.0,0.0
2003-09-12,1.12584,1.1388,1.113
2003-09-11,1.12086,1.1337,1.1082
2003-09-10,1.12197,1.1359,1.1083
2003-09-09,1.11739,1.13,1.105
2003-09-08,1.10877,1.1222,1.0955
2003-09-05,1.10488,1.1187,1.0913
2003-09-04,1.09018,0.0,0.0
2003-09-03,1.08328,1.0959,1.0708
2003-09-02,1.08709,1.1002,1.0742
2003-09-01,1.09756,0.0,0.0
2003-08-29,1.09438,0.0,0.0
2003-08-28,1.08753,0.0,0.0
2003-08-27,1.08762,0.0,0.0
2003-08-26,1.08724,1.0996,1.075
2003-08-25,1.08804,0.0,0.0
2003-08-22,1.09031,0.0,0.0
2003-08-21,1.09912,1.1124,1.086
2003-08-20,1.11257,1.1249,1.1004
2003-08-19,1.11432,0.0,0.0
2003-08-18,1.11943,0.0,0.0
2003-08-15,1.12653,1.1392,1.114
2003-08-14,1.12872,0.0,0.0
2003-08-13,1.13079,0.0,0.0
2003-08-12,1.13127,1.1441,1.1186
2003-08-11,1.13396,0.0,0.0
2003-08-08,1.13342,0.0,0.0
2003-08-07,1.13594,1.1492,1.1228
2003-08-06,1.1354,1.1484,1.1225
2003-08-05,1.13781,1.1512,1.1246
2003-08-04,1.13285,0.0,0.0
2003-08-01,1.12639,1.1404,1.1125
2003-07-31,1.12778,0.0,0.0
2003-07-30,1.13809,1.1508,1.1255
2003-07-29,1.1462,0.0,0.0
2003-07-28,1.15012,0.0,0.0
2003-07-25,1.15002,1.1641,1.1361
2003-07-24,1.14815,1.1611,1.1354
2003-07-23,1.14256,0.0,0.0
2003-07-22,1.13373,1.1467,1.1209
2003-07-21,1.13228,0.0,0.0
2003-07-18,1.12483,1.1374,1.1124
2003-07-17,1.12087,0.0,0.0
2003-07-16,1.12005,0.0,0.0
2003-07-15,1.12144,0.0,0.0
2003-07-14,1.12814,1.1415,1.115
2003-07-11,1.13256,1.1466,1.1187
2003-07-10,1.13676,0.0,0.0
2003-07-09,1.13365,0.0,0.0
2003-07-08,1.13201,1.1453,1.1188
2003-07-07,1.13826,1.1521,1.1246
2003-07-04,1.14935,1.1626,1.1362
2003-07-03,1.15144,0.0,0.0
2003-07-02,1.15505,0.0,0.0
2003-07-01,1.15396,0.0,0.0
2003-06-30,1.14791,1.1612,1.1348
2003-06-27,1.14299,0.0,0.0
2003-06-26,1.14702,0.0,0.0
2003-06-25,1.15307,1.1666,1.1397
2003-06-24,1.15274,1.1659,1.1398
2003-06-23,1.15737,0.0,0.0
2003-06-20,1.16482,1.1784,1.1514
2003-06-19,1.17133,1.1845,1.1583
2003-06-18,1.17251,1.1864,1.1588
2003-06-17,1.17993,1.193,1.167
2003-06-16,1.18403,0.0,0.0
2003-06-13,1.18279,1.1959,1.1698
2003-06-12,1.17663,1.1896,1.1638
2003-06-11,1.17269,1.1869,1.1587
2003-06-10,1.16875,1.1827,1.155
2003-06-09,1.17079,1.1846,1.1572
2003-06-06,1.17514,0.0,0.0
2003-06-05,1.17633,1.1898,1.163
2003-06-04,1.16743,1.182,1.1531
2003-06-03,1.1741,1.1877,1.1607
2003-06-02,1.17636,1.1893,1.1636
2003-05-30,1.18291,0.0,0.0
2003-05-29,1.18516,0.0,0.0
2003-05-28,1.17851,0.0,0.0
2003-05-27,1.18358,0.0,0.0
2003-05-26,1.18593,1.2007,1.1713
2003-05-23,1.17815,0.0,0.0
2003-05-22,1.16778,1.1811,1.1546
2003-05-21,1.16632,1.1801,1.1527
2003-05-20,1.16882,1.1833,1.1546
2003-05-19,1.16225,0.0,0.0
2003-05-16,1.15038,0.0,0.0
2003-05-15,1.14267,0.0,0.0
2003-05-14,1.15057,1.1638,1.1375
2003-05-13,1.15405,0.0,0.0
2003-05-12,1.15328,1.1666,1.1401
2003-05-09,1.14916,1.1631,1.1354
2003-05-08,1.14471,1.1584,1.1312
2003-05-07,1.1385,0.0,0.0
2003-05-06,1.13757,0.0,0.0
2003-05-05,1.12665,0.0,0.0
2003-05-02,1.12325,0.0,0.0
2003-05-01,1.12144,1.1347,1.1083
2003-04-30,1.11387,0.0,0.0
2003-04-29,1.10469,1.1169,1.0926
2003-04-28,1.10044,1.1132,1.0878
2003-04-25,1.10345,1.1162,1.0908
2003-04-24,1.10106,0.0,0.0
2003-04-23,1.09731,1.1101,1.0847
2003-04-22,1.09303,0.0,0.0
2003-04-21,1.0875,0.0,0.0
2003-04-18,1.08795,0.0,0.0
2003-04-17,1.08912,1.1015,1.0769
2003-04-16,1.08714,1.0995,1.0749
2003-04-15,1.07779,0.0,0.0
2003-04-14,1.07502,1.0883,1.0619
2003-04-11,1.07683,1.089,1.0648
2003-04-10,1.07837,0.0,0.0
2003-04-09,1.07492,0.0,0.0
2003-04-08,1.07034,1.0835,1.0574
2003-04-07,1.07097,0.0,0.0
2003-04-04,1.07407,1.0875,1.0608
2003-04-03,1.07589,1.0893,1.0626
2003-04-02,1.08169,1.0949,1.0687
2003-04-01,1.09156,0.0,0.0
2003-03-31,1.08725,1.0999,1.0747
2003-03-28,1.07476,0.0,0.0
2003-03-27,1.06931,1.0824,1.0564
2003-03-26,1.06742,0.0,0.0
2003-03-25,1.06469,1.077,1.0525
2003-03-24,1.05952,1.0727,1.0465
2003-03-21,1.05587,1.0684,1.0435
2003-03-20,1.05966,1.0722,1.0472
2003-03-19,1.05873,1.0705,1.047
2003-03-18,1.06356,0.0,0.0
2003-03-17,1.06766,1.0799,1.0556
2003-03-14,1.07661,1.0889,1.0644
2003-03-13,1.08797,1.1005,1.0756
2003-03-12,1.10164,1.114,1.0894
2003-03-11,1.10445,1.1178,1.0913
2003-03-10,1.10375,0.0,0.0
2003-03-07,1.09934,0.0,0.0
2003-03-06,1.0968,0.0,0.0
2003-03-05,1.09324,1.1056,1.081
2003-03-04,1.08893,1.1014,1.0766
2003-03-03,1.0858,0.0,0.0
